distances
334.816
1086.38
1374.57
936.439
1205.93
1091.68
958.247
1340.94
1014.07
819.076
886.895
783.512
480.651
543.784
886.492
1067.84
925.006
266.446
261.15
978.755
842.1
761.666
1268.14
170.593
1017.24
913.131
859.031
1036.26
1011.58
834.755
902.921
945.788
675.117
985.974
1046.17
853.709
894.304
549.406
1182.7
602.401
1080.18
858.01
850.676
1142.52
794.158
1052.47
896.487
1055.67
818.741
776.188
956.109
954.288
791.831
1202.08
889.847
695.257
1240.26
1168.58
737.295
403.434
1106.02
812.214
1098.93
755.177
852.698
1101.91
1079.78
1285.5
902.099
1075.37
527.431
963.455
764.622
837.033
739.286
1173.91
1043.63
922.993
887.02
985.2
912.013
892.906
881.452
740.107
1002.06
1017.1
884.22
751.998
1106.56
1044.37
943.833
1057.45
871.883
703.238
828.967
1024.09
263.037
745.405
644.845
746.212
358.281
533.997
1096.89
782.96
1098.36
875.581
1034.9
534.199
1010.65
1283.13
908.043
734.303
1002.06
205.001
1202.74
1065.38
822.002
797.722
794.973
1327.48
937.055
1140.39
726.28
792.093
1235.93
781.339
1108.81
949.056
1131.76
622.05
516.687
1023.02
629.972
909.503
916.019
1023.08
928.431
985.515
909.278
783.722
238.031
695.986
1040.67
810.655
775.638
829.645
1338.74
392.048
1195.32
685.664
1432.03
1351.9
743.532
928.197
859.724
1301.92
1260.15
772.975
981.93
876.286
438.102
834.174
707.976
583.723
1107.81
440.643
1122.22
542.144
280.615
869.21
1285
803.936
1014.02
1157.5
966.863
1453.87
506.285
1255.13
651.458
906.843
294.357
607.459
1148.22
933.988
1107.03
825.729
1016.76
696.377
1023.39
1094.48
663.688
1313.38
1010.68
973.592
804.917
188.01
1124.68
1125.4
923.112
1215.72
1452.5
921.695
1044.23
158.554
703.624
966.058
223.432
1093.37
876.535
1223.95
891.212
493.821
1066.04
1082.56
717.427
841.6
1043.6
552.833
909.837
848.164
1227.92
807.548
928.348
944.569
874.906
558.786
749.076
305.027
1082.83
815.469
614.144
1036.18
800.515
1249.18
850.662
1208.23
922.169
1120.93
1149.75
1048.47
919.931
567.569
856.355
700.639
1017.68
925.099
919.728
1110.2
443.7
1095.23
937.055
961.341
1178.08
1045.9
882.557
822.701
534.228
1129.09
678.897
818.452
1003.93
887.081
1042.38
1464.83
604.604
659.347
987.709
1170.98
1300.6
725.639
1129.73
641.476
896.016
611.439
643.939
1113.77
945.566
653.786
882.021
1282.47
926.949
1041.7
1207.08
849.482
676.362
1218.85
853.774
784.564
987.151
1155.33
872.604
1208.66
275.227
1319.79
1253.08
937.146
994.647
1259.48
304.5
834.778
770.548
984.814
966.164
1057.61
970.08
1157.19
1014.5
1162.83
808.468
831.875
395.168
1013.45
891.185
909.825
1275.69
613.881
1157.38
1167.78
737.317
517.485
741.456
1019.04
1076.91
976.563
792.671
1037.84
1140.14
166.768
837.443
1207.8
653.003
554.453
392.075
817.618
974.475
166.226
286.282
1218.32
931.829
1251.32
583.338
78.6212
931.93
1064.52
308.011
178.566
444.341
759.778
1041.57
591.435
447.151
874.965
942.512
943.222
253.871
1098.87
968.82
1177.48
829.146
995.181
1016.09
635.468
982.581
700.641
982.917
1134.09
429.125
797.66
972.219
1187.35
1242.51
1303.25
1076.76
389.938
763.035
907.099
963.821
1122.54
1495.51
993.605
1168.19
910.214
545.798
1026.97
1132.22
1033.55
1303.78
710.259
590.162
559.401
217.113
258.383
1019.79
1059.53
1039.92
1055.52
1192.17
1138.39
743.075
823.434
1127.7
465.192
1119.3
1186.07
1223.27
1140.73
609.037
941.693
705.986
1354.23
472.272
148.24
277.152
1161.6
664.415
1308.18
921.11
1140.87
1121.7
658.383
560.864
594.897
885.701
962.724
1051.42
1158.98
1098.65
1139.02
1214.04
208.04
444.954
607.824
1177.27
779.713
236.748
864.209
941.986
1035.54
949.99
872.625
966.403
969.843
1298.78
1000.65
606.594
1241.76
742.901
1030.5
1257.45
1018.91
949.367
791.925
1190.16
322.077
174.656
321.121
137.655
188.372
554.142
520.138
1081.18
622.138
293.851
225.842
607.441
1169.82
428.721
513.748
1180.35
278.416
335.365
881.766
1180.73
448.729
1104.06
854.46
918.596
1127.13
1292.23
724.615
1107.52
1264.46
740.266
670.482
619.365
1016.24
1120.69
846.662
622.983
1191.27
485.229
1190.07
870.207
1043.64
885.705
768.535
1185.69
1130.96
902.917
632.079
739.772
997.394
1052.1
865.328
392.066
984.494
1104.6
1053.59
705.371
910.839
775.144
984.168
879.082
1201.28
894.034
904.015
1059.12
999.725
1106.76
623.107
1059.36
642.096
1026.52
1244.62
890.438
839.19
865.943
898.526
895.742
1057.16
993.643
843.716
694.905
1210.61
1247.79
1202.89
892.175
1317.12
1070.04
1100.34
434.249
981.447
649.039
1201.88
785.302
1150.76
548.318
1036.76
520.642
1031.68
676.58
966.612
1045.36
827.616
1017.64
660.846
806.271
1135.92
1203.93
993.385
727.103
978.151
578.125
87.7075
1049.86
713.43
410.989
857.841
655.101
1330.71
441.82
1119.06
514.095
787.583
1180.3
1056.43
996.664
955.935
832.126
1039.07
881.653
840.735
796.322
724.264
852.766
843.404
742.91
702.411
902.849
868.728
947.455
626.415
509.241
1155.51
762.296
974.363
667.143
888.326
1088.66
705.389
782.14
1011.3
571.76
499.164
566.695
556.164
845.616
891.575
539.982
598.704
237.481
526.03
1232.16
780.319
659.904
765.753
901.059
873.503
731.798
948.148
926.394
692.493
1031.31
864.375
819.251
857.463
808.916
1130.7
845.15
1172.02
1110.83
797.974
777.229
521.672
1112.93
723.003
1319.6
642.836
754.111
993.336
1240.72
1044.12
1179.49
651.089
1058.09
1056.53
987.174
544.563
518.085
809.096
853.761
925.592
575.996
869.572
642.99
910.6
805.815
1145.69
1140.77
944.754
1071.26
493.614
1317.26
753.971
903.053
651.908
1219.98
647.115
784.782
738.34
632.648
782.093
866.908
352.937
1211.92
1208.37
977.495
792.439
969.119
1113.41
1058.75
1030.37
740.438
1065.94
896.429
1212.31
756.947
753.316
1158.39
418.38
590.927
778.344
510.141
518.393
830.463
818.289
1272.6
880.506
1005.16
736.975
761.561
689.333
1145.31
563.97
1307.75
843.161
550.329
1339.18
334.365
956.9
941.048
125.931
1063.21
1153.71
536.986
1328.4
761.508
1294.26
359.923
1111.37
502.223
884.216
539.397
1163.24
1361.12
454.82
151.729
1047.36
699.84
215.404
1201.64
780.85
363.997
1129.69
803.116
369.796
815.443
714.085
149.859
878.201
1180.93
609.846
259.258
1163.87
431.382
362.83
1077.88
358.563
958.801
964.136
581.897
1147.33
838.829
130.701
943.506
966.774
140.579
907.454
1225.58
1033.47
1161.04
1200.23
152.035
133.148
81.3158
469.369
1093.9
1276.17
1035.55
525.259
521.884
1187.98
613.669
869.393
788.658
993.629
592.829
898.012
913.077
151.083
357.262
522.321
381.096
564.724
811.773
1205.08
736.014
880.549
107.254
91.5165
1164.06
1051.01
1325.58
860.36
865.621
602.211
650.831
317.277
883.276
315.944
1202.26
948.862
119.542
897.517
583.184
1039.84
871.458
714.128
621.412
337.148
1093.53
523.292
1160.67
941.054
846.721
771.46
1295.75
1023.55
1211.34
805.05
624.128
974.034
956.012
630.841
838.604
561.814
1081.31
1200.22
653.669
1096.12
544.071
546.252
345.886
1191.04
1044.3
673.286
1133.41
399.818
859.536
991.722
158.332
847.599
276.939
262.21
1087.93
603.313
1122.61
914.611
891.023
134.1
837.891
1253.69
1093.84
664.412
325.476
315.133
505.746
1074.52
914.376
538.075
692.61
74.6999
1071.27
770.922
987.072
936.022
454.238
1025.79
359.555
582.526
1201.36
1114.09
1031.77
362.838
821.221
647.798
764.873
739.655
937.786
821.497
689.82
920.009
747.18
538.084
842.867
499.853
1262.12
1235.54
1268.1
509.271
791.707
986.208
1025.79
865.328
550.706
1155.59
901.955
1193.78
671.96
370.109
1189.87
542.109
536.223
1037.71
912.171
1154.4
810.04
884.997
951.945
507.045
1063.39
915.811
1093.84
1236.59
1144.68
161.569
1034.94
874.303
515.177
1315.21
1032.02
706.748
956.973
138.703
1033.12
791.098
866.507
120.539
914.341
814.546
477.304
1072.38
696.552
1130.22
1033.73
1222.17
1131.04
616.271
1243.97
626.388
1159.77
573.519
472.932
1107.8
764.161
636.459
778.738
914.774
232.287
1064.77
139
927.174
1220.93
597.928
492.26
463.189
1113.21
621.362
551.189
624.281
829.479
1307.42
1293.57
675.055
1217.55
484.362
1112.84
1041.35
1147.65
1321.62
1000.85
670.312
987.641
864.784
967.905
1073.89
1113.45
196.669
1273.82
1002.05
854.011
773.185
1278.67
596.728
299.206
396.753
1122.32
1327.34
1290.31
834.437
494.58
512.521
807.074
358.689
997.436
413.742
279.898
1274.15
612.243
969.606
763.948
1199.23
1029.33
359.282
141.708
507.881
892.89
330.857
623.158
942.894
972.945
1033.32
1220.22
332.185
1047.44
741.706
858.072
788.869
410.917
341.407
1168.83
1167.71
692.603
919.212
883.846
917.826
789.445
713.044
1353.53
294.811
1054.24
1222.82
214.841
1077.95
456.54
1086.6
993.162
343.535
559.845
793.621
804.979
339.036
1227.58
1093.86
341.646
736.103
550.79
547.384
920.934
802.119
1204.34
887.39
1025.72
311.008
581.17
1274.97
943.294
327.154
760.302
1421.53
737.938
852.567
856.749
543.368
933.226
347.828
851.603
951.333
582.446
1257.71
941.711
954.753
1154.32
266.813
998.23
1094.1
81.1262
460.41
569.681
1061.41
787.751
840.048
744.719
101.005
884.371
1319.53
437.533
943.771
1184.86
1284.25
1261.5
356.429
616.602
844.256
188.511
199.338
973.818
277.928
801.034
1242.9
1159.36
161.4
809.918
1091.23
613.545
758.95
172.715
402.791
396.034
1168.21
804.872
926.247
1388.6
1271.65
1310.15
990.441
771.144
1108.68
1127.3
1005.03
872.971
896.958
354.111
963.307
1353.6
1215.18
836.865
829.152
681.628
1071.26
1111.36
1160.91
1151.06
1071.65
829.632
1068.09
1046.94
1021.37
1084.25
1034.36
1284.62
961.443
913.41
992.443
1160.51
1087.9
1191.84
914.138
770.569
1023.07
593.955
706.44
1121.9
1290.05
1204.81
1136.31
1000.33
1114.7
1045.07
1004.46
1217.43
1081.21
983.426
1284.64
1159.58
1231.55
509.452
574.245
1244.09
1001.94
1182.66
945.03
601.97
1109.85
404.918
965.934
1273.5
1118.03
992.671
1241.02
689.195
1009.68
1025.95
942.598
1139.82
1109.25
668.521
744.714
1316.83
1163.8
934.948
1145.69
988.266
1178.02
1040.2
864.981
1154.35
798.728
1299.79
1229.62
500.923
1014.67
1112.64
964.374
658.895
1161.21
666.274
645.451
1023.21
960.559
767.948
576.229
537.399
791.254
1018.6
565.917
1136.22
1228.95
919.326
772.947
479.06
768.664
792.945
911.398
945.893
819.3
1079.48
727.719
1007.74
661.192
643.888
1248.86
487.76
1376.28
957.901
968.725
734.518
1145.93
880.446
1296.27
645.598
840.614
863.333
1019.34
460.102
1068.83
733.272
1169.29
734.538
867.525
511.239
541.716
543.214
1140.15
1195.82
618.358
1138.62
1107.37
855.285
549.49
722.315
633.29
977.164
1167.89
563.501
958.204
832.485
694.523
760.817
733.618
683.971
1004.38
653.729
585.645
1053.09
942.08
737.043
1124.1
726.612
839.424
1204.84
774.825
630.742
1162.7
522.962
929.349
606.282
1075.89
530.749
959.429
954.855
883.787
629.54
948.203
832.112
518.997
1088.48
932.766
883.885
328.094
645.078
851.509
1249.56
804.417
331.219
733.555
885.399
1112.23
697.211
1106.45
1216.81
726.696
1048.88
1025.4
746.551
1212.5
719.337
1066.62
1234.7
729.932
1213.3
548.904
1090.46
529.318
638.496
706.576
931.365
830.053
581.382
1026.43
1200.69
1251
341.358
877.646
483.816
485.935
772.129
934.301
761.439
882.869
786.232
967.662
1055.04
1092.75
302.858
1371.51
1177.48
667.085
364.986
881.398
1030.65
1175.15
486.503
971.241
591.101
842.484
734.25
703.642
450.274
884.629
606.235
680.601
895.697
673.115
713.303
554.462
1100.58
468.159
1107.16
623.497
1056.69
996.223
641.35
682.425
955.041
975.417
467.438
606.475
956.741
612.801
1107.93
957.603
527.899
1034.15
829.77
943.227
850.97
851.498
603.678
1171.24
1081.8
1020.61
1134.6
577.457
1018.04
617.672
784.78
821.079
635.689
781.703
699.269
716.307
612.166
879.775
841.493
1273.81
936.821
769.953
865.275
863.302
991.777
692.577
668.672
497.842
1042.54
632.825
918.555
1027.16
1139.34
704.522
134.714
771.418
935.705
731.274
854.014
662.847
854.301
624.05
772.046
901.111
897.272
963.979
1062.24
874.228
995.734
640.762
607.028
930.129
895.612
1274.9
851.337
973.836
152.391
753.66
952.295
491.301
1011.73
446.668
626.935
848.087
904.611
804.664
778.767
968.073
642.279
1042.24
685.581
703.728
978.018
85.7094
1366.72
634.191
418.936
947.946
498.158
1081.61
1033.01
1086.72
1166.47
925.957
738.022
572.024
1051.77
579.056
725.416
746.449
716.316
355.3
1038.6
619.515
702.634
1110.46
590.427
761.946
727.937
805.787
771.601
708.62
859.818
977.333
563.379
1252.51
1076.06
921.572
653.042
1108.94
1046.57
931.686
1083.28
915.006
1074
916.78
1163.54
709.457
913.04
975.82
915.863
950.99
908.217
464.429
1395.56
841.923
977.416
862.755
823.572
764.593
732.086
1048.92
600.904
815.036
904.699
799.153
986.494
532.04
1361.07
909.56
1165.76
788.131
1122.8
1065.22
966.984
567.911
703.79
867.048
573.932
1126.53
605.54
992.229
1131.35
1173.65
609.476
765.524
813.355
1098.96
610.586
1065.23
592.361
1388.81
725.316
508.279
1245.95
844.829
716.13
701.655
611.629
848.253
828.839
975.605
565.955
740.959
935.346
1345.65
941.743
897.1
959.762
1097.57
634.434
846.18
1218.11
722.418
1120.45
972.853
863.406
501.985
987.046
1134.95
1006.92
1015.19
661.23
605.033
1023.72
841.793
1092.82
863.257
716.404
707.194
1383.27
1027.25
654.098
1154
1208.53
705.928
1047.25
729.685
1317.22
1025.83
1053.5
1309.45
686.652
1167.49
995.581
844.371
1248.83
752.534
648.684
982.537
1081.23
883.734
630.031
1041.88
775.431
620.35
1057.55
1018.52
759.845
1194.44
858.293
1067.75
463.237
975.553
600.753
1418.8
810.201
774.892
1431.55
1030.84
1061.21
994.446
673.104
1040.11
869.348
848.433
1151.29
757.106
770.205
699.632
713.57
1204.36
723.637
1076.6
1177.11
1106.95
1163.18
798.195
1112.92
941.651
1065.68
1395.75
718.05
1256.64
1027.31
1089.44
1166.85
683.259
1239.59
1010.8
1112.49
900.993
1109.99
1187.24
1182.65
888.436
928.122
556.56
947.393
1245.62
997.672
940.905
1009.21
994.692
789.33
617.052
1067.73
1137.87
1004.5
1105.77
1212.91
638.324
986.526
978.134
1019.8
688.125
777.548
1359.75
1059.25
1359.75
1327.68
1191.35
1360.16
1330.74
1370.31
993.775
855.245
818.262
904.974
690.765
1065.22
1273.24
606.259
1008.36
1213.47
666.682
766.111
982.647
1057.45
625.034
987.214
714.326
538.682
859.39
1047.66
1265.42
1041.75
1071.22
861.206
1092.62
835.79
759.855
1020.24
913.925
1242.32
1336.07
594.164
957.15
871.542
1318.45
1333.67
1163.61
894.402
1390.27
1156.34
1170.66
861.504
548.642
1110.61
925.512
936.427
1349.66
1162.69
578.3
756.701
983.699
1113.06
1013.8
639.679
992.166
828.247
1173.72
691.664
912.605
946.95
1003.78
1066.36
840.224
1342.82
868.656
1257.8
1235.01
758.484
743.874
1113.21
1057.27
923.755
658.26
951.359
1255.11
727.144
1033.2
1170.92
778.337
1121.17
628.7
1292.88
859.177
852.094
909.267
935.148
955.896
878.074
1083.35
947.288
569.24
685.044
651
1030.36
713.895
573.171
1143.18
1284.24
1178.93
750.179
1250.1
1152.82
1321.29
498.531
463.509
1320
576.589
1163.95
924.914
887.407
1202.47
955.274
485.971
1125.16
740.255
694.57
547.212
1171.5
633.117
1053.26
878.963
977.702
1079.79
917.766
630.395
1243.72
1003.89
892.955
903.266
1026.42
885.407
824.177
917.221
861.889
855.738
1001.72
833.672
677.054
849.619
580.818
856.558
512.567
929.027
922.168
685.796
499.933
826.167
1063.93
631.021
1231.66
1035.06
485.178
761.314
1006.01
563.835
1190.26
493.987
844.414
951.958
1009.76
1213
1078.6
1243.08
838.836
883.846
916.578
787.912
975.143
1213.31
1235.18
1078.19
1173.2
1295.23
1014.86
944.692
732.481
1062.4
968.592
676.462
1014.94
863.064
858.014
852.087
792.744
939.889
610.699
1076.92
1009.88
952.006
948.324
929.187
1050.91
1043.65
1230.21
990.309
967.963
869.931
623.232
1013.24
1267.99
872.184
1070.62
1189.7
1037.34
1055.97
883.46
520.136
655.198
1092.03
875.951
710.38
1022.81
600.496
1099.15
944.244
1254.13
1199.39
953.35
1050.52
860.685
705.891
646.669
1088.63
895.672
978.925
479.435
1183.23
951.932
825.615
955.788
1039.2
1041.72
971.149
1245.55
888.44
1222.13
766.167
517.765
935.69
1077.42
976.055
999.986
1013.38
507.539
1314.67
605.003
1177.64
894.093
917.548
943.904
989.425
1216.89
873.079
629.05
443.965
1197.89
831.383
959.3
591.057
785.074
712.658
737.182
687.935
965.45
1074.02
644.332
828.614
975.696
938.404
977.256
641.311
725.067
1103.83
1318.61
989.521
835.199
946.821
773.51
589.054
800.005
853.029
1158.26
1046.17
1277.12
757.794
716.242
695.301
609.33
814.766
1024.41
182.456
1117.02
741.352
1283.7
819.828
868.76
848.188
715.986
1289.34
854.116
1106.34
660.345
711.538
1200.03
725.188
967.855
1075.83
1059.53
1217.24
1049.13
774.618
514.824
1357.5
1048.26
871.832
987.1
992.671
1118.03
811.103
1130.49
971.779
656.668
725.974
1096.92
1065.62
527.017
979.814
751.639
1091.61
939.492
416.961
1006.33
1055.27
408.607
955.417
1035.69
884.706
798.139
1096.78
798.265
845.156
955.788
1202.85
1240.23
811.436
827.211
851.247
559.516
860.588
610.151
896.067
974.83
1113.17
966.253
778.366
1105.59
866.851
1247.07
983.692
1258.82
814.16
587.588
1039.97
1193.02
843.322
1246.37
856.224
933.405
1114.12
971.492
940.383
616.902
730.964
566.877
750.469
712.309
540.283
814.934
824.555
761.049
526.364
646.882
1101.48
689.755
1101.65
1087.17
943.72
1128.78
868.185
917.641
908.642
923.072
411.945
840.716
675.214
1132.83
1097.65
1132.66
972.609
856.558
661.019
942.811
992.174
738.578
1401.03
1031.86
1058.03
944.248
1167.36
945.841
1149.21
809.66
1047.21
1188.41
644.358
846.572
820.435
795.482
1038.39
805
761.783
919.007
1267.09
1132.39
683.01
923.312
722.802
792.785
1206.43
708.167
843.495
959.076
890.736
1216.9
916.689
931.906
980.416
